kingdom	phylum	ERR2683114	ERR2683115	ERR2683116	ERR2683117	ERR2683118	ERR2683119	ERR2683120	ERR2683121	ERR2683122	ERR2683123	ERR2683124	ERR2683125	ERR2683126	ERR2683127	ERR2683128	ERR2683129	ERR2683130	ERR2683131	ERR2683132	ERR2683133	ERR2683134	ERR2683135	ERR2683136	ERR2683137	ERR2683138	ERR2683139	ERR2683140	ERR2683141	ERR2683142	ERR2683143	ERR2683144	ERR2683145	ERR2683146	ERR2683147	ERR2683148	ERR2683149	ERR2683150	ERR2683151	ERR2683152	ERR2683153	ERR2683154	ERR2683155	ERR2683156	ERR2683157	ERR2683158	ERR2683159	ERR2683160	ERR2683161	ERR2683162	ERR2683163	ERR2683164	ERR2683165	ERR2683166	ERR2683167	ERR2683168	ERR2683169	ERR2683170	ERR2683171	ERR2683172	ERR2683173	ERR2683174	ERR2683175	ERR2683176	ERR2683177	ERR2683178	ERR2683179	ERR2683180	ERR2683181	ERR2683182	ERR2683183	ERR2683184	ERR2683185	ERR2683186	ERR2683187	ERR2683188	ERR2683189	ERR2683190	ERR2683191	ERR2683192	ERR2683193	ERR2683194	ERR2683195	ERR2683196	ERR2683197	ERR2683198	ERR2683199	ERR2683200	ERR2683201	ERR2683202	ERR2683203	ERR2683204	ERR2683205	ERR2683206	ERR2683207	ERR2683208	ERR2683209	ERR2683210	ERR2683211	ERR2683212	ERR2683213	ERR2683214	ERR2683215	ERR2683216	ERR2683217	ERR2683218	ERR2683219	ERR2683220	ERR2683221	ERR2683222	ERR2683223	ERR2683224	ERR2683225	ERR2683226	ERR2683227	ERR2683228	ERR2683229	ERR2683230	ERR2683231	ERR2683232	ERR2683233	ERR2683234	ERR2683235	ERR2683236	ERR2683237	ERR2683238	ERR2683239	ERR2683240	ERR2683241	ERR2683242	ERR2683243	ERR2683244	ERR2683245	ERR2683246	ERR2683247	ERR2683248	ERR2683249	ERR2683250	ERR2683251	ERR2683252	ERR2683253	ERR2683254	ERR2683255	ERR2683256	ERR2683257	ERR2683258	ERR2683259	ERR2683260	ERR2683261	ERR2683262	ERR2683263	ERR2683264	ERR2683265	ERR2683266	ERR2683267	ERR2683268	ERR2683269	ERR2683270	ERR2683271	ERR2683272	ERR2683273	ERR2683274	ERR2683275	ERR2683276	ERR2683277	ERR2683278	ERR2683279	ERR2683280	ERR2683525	ERR2683526	ERR2683527	ERR2683528	ERR2683529	ERR2683530	ERR2683531	ERR2683532	ERR2683533	ERR2683534	ERR2683535	ERR2683536	ERR2683537	ERR2683538
Bacteria	Candidatus_Omnitrophica	2	1	0	0	1	0	1	15	0	9	14	0	3	0	0	0	0	0	3	0	0	0	4	1	3	1	16	0	0	0	0	0	5	0	14	0	1	0	0	2	0	4	0	0	2	0	2	0	0	6	23	4	3	0	0	1	0	13	0	0	2	0	0	2	1	3	19	3	4	4	11	0	1	0	0	0	0	3	27	21	1	0	0	0	0	9	1	0	0	0	0	0	1	1	0	0	2	0	15	0	4	0	0	0	0	1	1	4	1	0	0	0	0	4	0	0	3	0	1	0	0	0	0	3	3	1	0	0	3	3	1	2	148	0	4	2	2	0	1	8	2	1	1	6	1	4	2	0	3	1	0	3	0	7	3	0	0	7	1	2	0	0	0	11	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Pacebacteria	8	3	3	2	8	6	22	127	101	50	1279	17	0	26	5	0	24	4	0	3	7	2	33	8	4	5	141	0	2	1	2	6	9	34	39	10	4	9	5	0	23	15	2	7	7	3	16	5	2	18	59	18	1	12	9	16	0	46	12	5	46	9	6	2	15	40	76	1	15	19	25	11	14	2	27	3	18	14	8	16	0	16	1	9	3	4	1	0	0	4	0	0	0	3	0	10	1	88	99	3	27	4	0	0	14	19	17	0	0	3	6	5	0	19	2	2	1	2	4	4	5	5	50	33	12	4	16	11	10	50	1	31	48	7	31	1	3	2	15	12	4	17	9	6	15	11	2	6	63	2	2	21	1	7	10	3	15	27	7	5	4	10	0	7	10	0	1	0	0	0	0	0	0	0	0	2	0	3	0	0	1
Bacteria	Candidatus_Parcubacteria	0	4	0	0	0	0	6	2	29	7	34	0	0	2	1	0	12	0	0	0	0	0	4	0	1	0	40	0	1	2	0	0	4	2	6	0	1	0	0	0	1	1	1	2	0	0	0	0	0	1	0	0	0	0	0	12	0	0	2	0	1	0	1	5	0	5	35	1	0	9	7	0	0	0	0	1	4	0	1	14	2	0	0	0	1	11	1	0	0	0	0	0	0	0	0	0	1	17	59	1	2	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	2	0	6	0	1	1	2	1	20	1	1	3	3	1	3	7	0	1	2	0	1	1	1	0	7	1	1	7	0	4	0	0	1	18	0	0	0	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0
Bacteria	Candidatus_Peregrinibacteria	1	1	0	1	1	1	2	32	31	18	101	2	1	0	4	2	9	2	12	1	0	0	9	5	2	6	42	0	4	0	0	1	4	5	18	0	2	0	1	2	5	14	0	2	4	1	3	0	1	7	5	14	0	11	0	14	0	8	0	2	7	0	3	0	1	5	58	1	4	8	5	0	1	3	0	0	4	4	6	3	0	0	3	0	0	2	4	0	0	0	0	0	0	1	0	0	1	5	71	7	19	0	4	5	2	4	2	6	7	8	0	6	0	3	1	1	0	0	0	4	6	4	21	2	2	2	24	0	0	3	2	42	4	0	16	1	6	0	4	13	2	3	1	1	4	2	6	9	1	0	1	10	0	7	8	0	8	22	1	0	1	0	1	2	7	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0
Bacteria	Candidatus_Portnoybacteria	0	0	0	0	0	0	1	0	8	1	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Raymondbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Roizmanbacteria	2	3	1	1	0	8	18	84	89	5	196	0	1	2	5	1	8	0	2	0	0	0	42	12	3	6	66	0	4	0	0	1	2	5	20	0	1	1	0	0	3	1	1	0	0	0	0	3	0	5	6	9	2	6	10	11	2	13	0	1	32	0	9	1	5	9	15	1	2	49	14	1	1	0	0	2	4	7	21	3	1	2	2	0	2	11	0	0	0	3	0	0	0	0	0	2	0	10	15	3	3	0	0	6	6	28	4	3	4	4	1	1	0	0	0	0	0	0	0	3	7	0	2	1	1	3	16	0	2	56	2	11	0	2	40	0	2	4	10	3	0	8	5	0	5	2	1	3	3	7	3	6	0	2	3	2	2	18	2	2	6	4	1	2	19	0	15	0	0	0	0	0	0	0	0	1	0	0	1	0	0
Bacteria	Candidatus_Rokubacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Ryanbacteria	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Saccharibacteria	49	0	7	25	54	20	29	23	27	100	23	1	3	5	27	20	4	36	6	58	81	45	13	41	59	56	12	16	23	20	10	34	10	152	1	48	31	12	75	10	13	59	79	36	20	4	51	8	12	74	56	20	53	12	71	23	8	58	36	41	40	34	55	15	23	80	2	24	108	118	217	49	64	12	47	36	26	102	21	34	8	59	57	23	31	41	2	5	2	39	2	2	3	1	2	36	10	82	11	8	23	4	62	33	64	33	93	16	19	79	14	7	16	38	16	18	15	28	33	57	83	21	20	306	120	38	60	14	15	17	24	14	22	42	15	16	19	72	33	18	27	10	36	32	38	117	15	13	104	29	10	23	351	4	8	19	6	24	11	53	30	48	2	23	12	7	1	0	1	0	0	0	0	1	1	0	0	1	0	0	0
Bacteria	Candidatus_Schekmanbacteria	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Shapirobacteria	0	11	4	2	17	13	27	424	357	117	1099	100	19	5	14	15	4	6	0	3	2	3	48	59	17	2	390	0	7	8	8	4	7	53	6	1	4	11	9	10	55	56	11	6	3	4	6	0	3	10	37	19	4	2	13	30	15	66	24	1	69	7	20	1	12	39	28	2	17	45	43	7	31	2	3	16	11	12	26	7	9	22	9	15	18	24	1	0	0	9	1	0	1	1	0	3	1	59	811	7	5	4	8	2	7	30	51	15	1	8	1	1	0	2	9	9	0	13	16	19	5	3	5	47	22	4	27	2	7	13	8	11	23	2	34	5	29	21	9	4	2	8	13	5	24	6	2	5	47	10	9	11	2	24	8	12	11	49	7	38	3	9	1	19	9	4	1	0	0	0	0	0	0	0	0	1	1	6	2	0	0
Bacteria	Candidatus_Spechtbacteria	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Staskawiczbacteria	0	7	0	0	0	1	0	0	9	7	41	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	8	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Tectomicrobia	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Terrybacteria	0	0	0	0	0	0	0	5	7	0	1	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Uhrbacteria	0	0	0	0	0	2	1	2	18	3	9	0	0	0	0	0	7	0	0	0	0	0	0	4	3	1	16	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	6	0	12	0	3	0	0	0	0	1	0	0	0	56	0	0	5	5	0	0	0	0	0	3	0	2	1	0	1	1	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	1	0	5	0	22	0	0	0	0	14	2	0	3	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	3	1	0	0	0	0	16	0	0	0	1	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Veblenbacteria	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Vogelbacteria	0	13	0	0	0	1	21	3	16	17	24	2	1	0	0	0	7	0	1	0	1	0	0	4	0	0	25	0	0	0	0	0	5	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	1	1	2	0	0	0	12	0	0	0	1	0	0	0	0	1	0	108	0	0	1	8	0	4	0	0	0	0	1	1	6	0	2	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	94	0	1	0	0	0	0	1	2	3	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0	0	0	0	5	0	0	0	1	1	3	0	3	0	0	0	1	3	2	0	0	0	0	0	0	2	1	0	1	0	0	1	1	1	1	20	0	0	1	2	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Wildermuthbacteria	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Woesebacteria	3	0	1	0	2	0	60	165	70	21	477	2	1	2	1	1	12	0	2	0	2	1	1	39	1	2	77	0	1	1	0	6	1	4	45	0	2	2	2	3	6	36	0	0	2	0	1	0	0	7	20	5	2	11	1	14	0	105	1	2	2	0	9	0	7	10	275	0	13	25	10	2	5	5	9	3	8	8	3	44	0	18	3	3	0	0	0	0	0	1	0	0	0	0	0	4	0	13	10	2	1	1	0	0	6	14	2	0	0	2	4	1	0	1	0	4	3	0	0	0	1	0	1	1	7	0	50	3	3	0	1	38	9	1	37	2	0	1	6	2	0	1	5	4	6	2	2	1	1	0	1	7	1	0	7	8	6	15	4	6	1	0	0	0	24	0	2	0	0	0	0	0	0	3	0	0	0	1	0	0	0
Bacteria	Candidatus_Wolfebacteria	0	0	0	0	0	2	7	9	34	9	35	1	9	9	0	0	5	1	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	16	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	1	1	0	0	4	0	2	0	0	0	1	0	0	1	1	7	0	0	6	1	0	0	0	0	0	0	2	6	17	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	61	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	5	0	0	0	2	0	0	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria	Candidatus_Woykebacteria	0	1	0	1	0	0	0	0	5	0	3	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Candidatus_Yanofskybacteria	0	3	0	0	0	0	4	2	12	23	12	0	0	0	4	0	1	1	2	0	0	1	3	5	0	0	15	0	0	0	0	0	0	0	11	0	0	0	0	0	0	1	0	0	0	0	2	0	0	1	1	4	0	1	0	7	0	0	2	0	5	0	0	0	0	2	19	0	0	25	3	0	2	1	0	8	10	0	1	2	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	43	12	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	2	0	6	0	0	0	1	0	5	2	0	0	4	0	0	0	0	0	0	1	0	0	0	0	7	0	0	2	0	0	0	0	0	31	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0
Bacteria	Candidatus_Yonathbacteria	0	1	0	0	0	0	0	1	0	2	3	0	0	0	0	0	0	0	1	0	0	0	2	0	0	0	3	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
Bacteria	Candidatus_Zambryskibacteria	0	3	0	0	1	0	3	2	7	1	7	1	0	0	0	0	3	0	2	0	0	0	0	0	0	0	13	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	1	0	0	1	0	0	34	0	0	0	6	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	10	0	0	0	0	1	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	1	0	0	3	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
Bacteria	Chlamydiae	44	29	6	8	31	15	95	239	52	44	791	13	4	34	21	11	181	23	90	49	45	6	18	71	53	18	173	9	18	20	17	40	98	66	824	51	32	15	17	31	59	88	11	45	52	5	47	44	14	97	468	223	12	93	38	106	6	112	12	25	30	33	50	15	47	53	231	26	204	335	79	43	46	30	329	19	20	64	20	60	17	102	40	38	42	8	8	13	5	13	9	5	10	6	7	39	9	87	1551	22	45	17	28	62	16	77	32	25	15	20	23	58	9	122	12	22	5	13	37	37	19	24	78	40	44	46	85	20	33	40	20	230	49	27	109	27	26	39	27	42	20	43	36	88	103	34	37	25	59	21	73	16	101	38	89	11	1611	71	46	47	37	55	8	92	100	5	36	0	0	0	1	2	0	2	0	24	1	4	3	0	0
Bacteria	Chlorobi	0	0	0	0	2	1	7	19	4	3	1	2	0	0	21	9	2	0	1	1	0	0	2	0	0	2	0	0	3	0	0	1	2	5	11	3	1	0	1	1	0	1	0	1	0	0	1	0	1	6	15	3	5	0	0	0	0	11	0	2	0	2	0	0	0	0	0	2	3	11	5	2	2	3	0	0	0	0	10	1	0	1	2	0	1	0	8	0	2	5	0	0	0	0	0	0	4	1	28	0	4	0	4	1	1	0	0	0	0	1	0	5	0	5	2	0	0	2	2	0	0	1	447	2	4	1	2	1	0	1	1	22	2	0	17	33	4	0	0	0	2	1	2	1	2	0	3	1	1	0	2	1	5	0	0	2	2	0	0	0	2	0	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Chloroflexi	177	64	25	74	228	98	797	2416	830	220	1470	109	54	55	357	192	262	112	747	173	149	98	717	516	188	108	821	60	177	52	84	117	509	427	2595	294	194	114	88	107	598	1017	152	106	97	48	675	521	60	718	1187	761	284	459	328	516	287	2921	109	96	904	135	192	23	542	91	431	87	848	1884	332	188	318	89	391	119	81	130	4018	252	26	541	139	185	374	445	69	31	27	137	33	31	32	31	32	125	59	1457	1759	122	645	47	141	222	72	436	160	94	146	149	130	139	37	588	71	112	100	153	153	177	218	124	141	487	409	170	49	100	241	313	151	776	735	101	885	172	84	267	242	247	116	381	171	206	1377	271	137	126	497	86	168	120	221	78	218	131	3287	89	147	235	73	153	37	290	128	14	383	0	4	0	0	10	3	5	0	62	17	17	17	0	0
Bacteria	Chrysiogenetes	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Cyanobacteria	17	84	44	41	96	13	46	95	188	122	160	94	78	60	142	92	1419	43	705	34	26	16	27	29	20	33	215	21	18	19	13	14	141	19	28	10	20	18	17	21	13	23	26	22	41	5	72	15	5	187	212	15	20	83	35	143	2	154	30	62	24	11	26	38	33	51	54	63	83	16	179	31	18	12	60	22	39	53	81	27	6	88	17	28	13	56	61	4	4	12	6	4	4	5	9	12	44	41	91	7	25	6	9	25	9	30	20	46	160	15	15	5	2	92	14	31	14	8	11	8	10	38	26	150	137	29	47	23	45	65	19	41	99	34	87	12	7	34	60	109	15	32	84	38	42	108	19	24	23	26	42	171	22	30	58	7	15	311	27	21	5	12	7	108	49	3	842	1	0	0	0	0	0	1	1	8	3	7	4	0	0
Bacteria	Deferribacteres	0	3	0	0	3	0	1	3	5	1	1	0	0	0	2	0	0	3	0	0	2	0	0	0	2	0	10	0	1	0	0	0	0	0	2	0	2	0	0	1	0	0	1	0	0	0	11	0	0	9	5	2	0	20	0	0	0	5	0	0	0	0	1	0	1	3	0	2	0	0	3	0	0	0	3	0	0	4	0	3	0	1	0	0	0	1	3	0	0	1	0	0	0	1	1	0	0	4	0	0	0	0	0	2	0	1	1	0	0	1	0	0	1	3	1	1	0	0	1	1	0	0	0	1	1	0	0	2	1	2	2	3	1	0	0	0	1	0	0	1	0	2	0	0	0	0	1	2	0	0	6	4	0	0	1	0	0	0	1	0	1	1	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria	Deinococcus-Thermus	1	3	1	1	5	24	0	1	4	11	1	0	0	2	5	4	67	6	98	1	7	4	16	6	2	9	1	3	3	0	7	0	7	12	5	3	1	1	16	5	3	8	0	8	4	1	1	4	9	5	2	33	6	2	2	13	1	11	1	0	2	8	5	0	1	5	11	13	2	2	1	2	2	0	1	14	19	2	18	3	5	1	7	4	5	1	2	0	2	0	0	0	0	0	0	2	4	7	9	0	12	0	7	7	7	7	12	9	8	1	2	1	1	1	3	2	2	13	1	3	4	2	12	1	2	4	2	0	0	0	7	4	8	4	3	2	10	7	4	1	1	7	3	1	2	8	0	1	4	0	5	8	48	1	3	8	6	10	1	3	8	7	0	0	0	0	159	0	0	0	1	0	0	0	0	2	0	0	0	0	0
